order_id,shop_id,user_id,order_amount,total_items,payment_method,created_at,unit_price
426,5,759,142.0,1,debit,2017-03-25 23:22:31,142.0
427,20,893,508.0,4,debit,2017-03-28 01:23:15,127.0
428,99,905,195.0,1,debit,2017-03-10 05:54:18,195.0
429,22,838,292.0,2,debit,2017-03-04 13:55:22,146.0
430,54,762,266.0,2,debit,2017-03-03 23:40:34,133.0
431,20,709,508.0,4,cash,2017-03-27 13:43:50,127.0
432,98,841,266.0,2,credit_card,2017-03-12 18:26:39,133.0
433,93,748,228.0,2,debit,2017-03-07 01:02:12,114.0
434,39,853,134.0,1,debit,2017-03-28 17:11:58,134.0
435,60,768,354.0,2,credit_card,2017-03-19 12:58:00,177.0
436,43,869,362.0,2,debit,2017-03-21 01:09:45,181.0
437,59,976,178.0,1,debit,2017-03-27 05:28:30,178.0
438,4,770,128.0,1,debit,2017-03-08 13:11:33,128.0
439,84,835,459.0,3,debit,2017-03-15 23:32:07,153.0
440,72,972,160.0,1,credit_card,2017-03-26 08:14:42,160.0
441,46,870,332.0,2,debit,2017-03-18 12:21:16,166.0
442,98,856,399.0,3,credit_card,2017-03-22 07:58:51,133.0
443,9,953,118.0,1,credit_card,2017-03-30 02:14:45,118.0
444,68,938,272.0,2,debit,2017-03-06 09:04:16,136.0
445,50,787,193.0,1,debit,2017-03-21 10:26:47,193.0
446,52,732,292.0,2,debit,2017-03-02 07:24:23,146.0
447,96,957,459.0,3,debit,2017-03-09 08:40:40,153.0
448,84,789,612.0,4,cash,2017-03-09 01:31:05,153.0
449,75,848,128.0,1,credit_card,2017-03-06 03:24:00,128.0
450,91,841,320.0,2,credit_card,2017-03-06 13:34:40,160.0
451,81,949,531.0,3,debit,2017-03-02 09:41:13,177.0
452,63,749,272.0,2,credit_card,2017-03-24 10:15:46,136.0
453,89,779,392.0,2,debit,2017-03-16 18:22:22,196.0
454,91,920,320.0,2,cash,2017-03-30 19:38:59,160.0
455,37,944,568.0,4,credit_card,2017-03-19 15:49:32,142.0
456,63,932,408.0,3,cash,2017-03-29 20:56:09,136.0
457,17,782,352.0,2,debit,2017-03-19 22:06:12,176.0
458,75,732,256.0,2,credit_card,2017-03-06 02:32:31,128.0
459,87,867,298.0,2,debit,2017-03-25 11:16:22,149.0
460,33,898,519.0,3,credit_card,2017-03-01 01:17:24,173.0
461,70,748,346.0,2,credit_card,2017-03-27 14:30:33,173.0
462,65,983,154.0,1,credit_card,2017-03-11 18:27:56,154.0
463,95,728,336.0,2,cash,2017-03-28 05:10:44,168.0
464,85,966,172.0,1,credit_card,2017-03-30 16:31:15,172.0
465,85,835,516.0,3,debit,2017-03-28 20:12:30,172.0
466,23,952,312.0,2,credit_card,2017-03-21 23:43:27,156.0
467,7,941,224.0,2,credit_card,2017-03-10 17:10:04,112.0
468,87,896,149.0,1,debit,2017-03-10 20:08:43,149.0
469,2,841,188.0,2,cash,2017-03-21 18:38:47,94.0
470,23,892,156.0,1,debit,2017-03-09 22:33:14,156.0
471,24,776,280.0,2,debit,2017-03-11 02:39:29,140.0
472,27,774,169.0,1,credit_card,2017-03-23 19:54:51,169.0
473,99,914,195.0,1,cash,2017-03-09 05:52:34,195.0
474,63,966,272.0,2,credit_card,2017-03-09 02:41:06,136.0
475,99,829,390.0,2,debit,2017-03-06 04:27:45,195.0
476,55,738,171.0,1,debit,2017-03-11 15:41:05,171.0
477,29,784,163.0,1,debit,2017-03-25 11:58:50,163.0
478,44,998,144.0,1,credit_card,2017-03-06 20:51:39,144.0
479,25,822,260.0,2,debit,2017-03-18 04:53:51,130.0
480,93,724,114.0,1,credit_card,2017-03-04 01:46:54,114.0
481,4,757,512.0,4,debit,2017-03-25 18:08:43,128.0
482,100,889,222.0,2,cash,2017-03-18 06:50:29,111.0
483,100,947,111.0,1,debit,2017-03-21 11:23:11,111.0
484,88,989,352.0,2,credit_card,2017-03-08 09:18:45,176.0
485,59,748,534.0,3,debit,2017-03-18 14:37:02,178.0
486,95,884,504.0,3,debit,2017-03-07 19:28:26,168.0
487,26,778,176.0,1,cash,2017-03-21 12:42:40,176.0
488,59,937,178.0,1,credit_card,2017-03-04 18:15:57,178.0
489,9,790,118.0,1,debit,2017-03-01 23:27:41,118.0
490,40,989,322.0,2,credit_card,2017-03-26 08:51:35,161.0
491,78,936,306.0,2,debit,2017-03-26 17:08:19,153.0
492,18,727,156.0,1,debit,2017-03-19 11:27:32,156.0
493,4,877,256.0,2,debit,2017-03-22 01:52:17,128.0
494,78,983,306.0,2,cash,2017-03-16 21:39:35,153.0
495,65,796,308.0,2,credit_card,2017-03-13 13:47:45,154.0
496,59,974,712.0,4,debit,2017-03-10 08:59:05,178.0
497,12,818,402.0,2,cash,2017-03-04 07:42:18,201.0
498,19,831,489.0,3,credit_card,2017-03-29 08:50:36,163.0
499,89,827,392.0,2,credit_card,2017-03-28 02:44:53,196.0
500,75,959,256.0,2,debit,2017-03-20 01:41:48,128.0
501,25,932,520.0,4,credit_card,2017-03-27 01:40:44,130.0
502,36,855,130.0,1,credit_card,2017-03-18 00:18:12,130.0
503,23,786,156.0,1,cash,2017-03-28 01:24:43,156.0
504,60,764,177.0,1,debit,2017-03-25 15:10:27,177.0
505,35,989,164.0,1,debit,2017-03-20 21:04:01,164.0
506,13,970,480.0,3,cash,2017-03-18 08:25:23,160.0
507,24,896,420.0,3,credit_card,2017-03-14 09:59:34,140.0
508,19,997,163.0,1,debit,2017-03-23 04:02:27,163.0
509,72,810,160.0,1,debit,2017-03-15 17:49:08,160.0
510,27,842,169.0,1,cash,2017-03-22 06:42:27,169.0
511,14,923,116.0,1,debit,2017-03-21 10:41:37,116.0
512,78,967,306.0,2,cash,2017-03-09 07:23:14,153.0
513,61,798,316.0,2,debit,2017-03-23 13:56:29,158.0
514,72,881,480.0,3,debit,2017-03-07 11:14:48,160.0
515,94,858,670.0,5,cash,2017-03-11 22:07:58,134.0
516,19,762,163.0,1,cash,2017-03-20 11:57:35,163.0
517,80,946,145.0,1,cash,2017-03-21 07:43:29,145.0
518,35,759,328.0,2,debit,2017-03-08 22:40:41,164.0
519,59,827,178.0,1,credit_card,2017-03-05 12:30:10,178.0
520,16,961,312.0,2,debit,2017-03-15 11:39:07,156.0
521,42,607,704.0,2,credit_card,2017-03-02 04:00:00,352.0
522,89,716,392.0,2,cash,2017-03-23 15:25:28,196.0
523,46,761,830.0,5,credit_card,2017-03-26 19:07:51,166.0
524,51,890,561.0,3,credit_card,2017-03-22 01:28:12,187.0
525,8,823,396.0,3,cash,2017-03-26 17:16:10,132.0
526,73,830,660.0,4,cash,2017-03-01 06:42:32,165.0
527,14,844,116.0,1,cash,2017-03-08 21:57:16,116.0
528,50,940,579.0,3,debit,2017-03-26 05:17:28,193.0
529,5,839,142.0,1,debit,2017-03-29 16:05:01,142.0
530,40,978,483.0,3,cash,2017-03-23 20:01:26,161.0
531,56,804,117.0,1,cash,2017-03-02 21:50:14,117.0
532,55,959,171.0,1,credit_card,2017-03-17 10:38:03,171.0
533,73,996,495.0,3,debit,2017-03-03 12:03:08,165.0
534,88,821,352.0,2,debit,2017-03-13 05:02:01,176.0
535,10,989,444.0,3,credit_card,2017-03-22 03:28:39,148.0
536,9,737,236.0,2,credit_card,2017-03-17 22:40:38,118.0
537,39,968,402.0,3,credit_card,2017-03-18 06:40:29,134.0
538,21,997,426.0,3,debit,2017-03-18 19:15:46,142.0
539,25,895,130.0,1,credit_card,2017-03-19 12:59:30,130.0
540,23,950,312.0,2,debit,2017-03-20 21:20:32,156.0
541,82,967,177.0,1,credit_card,2017-03-10 18:42:59,177.0
542,61,716,158.0,1,debit,2017-03-01 13:28:39,158.0
543,15,984,612.0,4,cash,2017-03-01 16:09:45,153.0
544,54,986,266.0,2,credit_card,2017-03-30 06:07:39,133.0
545,58,724,276.0,2,cash,2017-03-11 02:17:43,138.0
546,37,734,568.0,4,cash,2017-03-21 20:56:24,142.0
547,31,713,258.0,2,credit_card,2017-03-15 04:41:22,129.0
548,61,980,158.0,1,cash,2017-03-06 22:10:26,158.0
549,66,850,644.0,4,debit,2017-03-18 03:26:39,161.0
550,53,788,336.0,3,cash,2017-03-17 06:59:02,112.0
551,48,790,117.0,1,debit,2017-03-25 04:00:39,117.0
552,49,947,258.0,2,credit_card,2017-03-07 15:33:39,129.0
553,10,769,148.0,1,cash,2017-03-20 11:38:26,148.0
554,49,793,258.0,2,debit,2017-03-26 14:02:59,129.0
555,79,863,181.0,1,cash,2017-03-06 03:00:51,181.0
556,39,976,268.0,2,credit_card,2017-03-09 06:06:04,134.0
557,34,947,122.0,1,cash,2017-03-30 13:52:25,122.0
558,91,920,160.0,1,credit_card,2017-03-06 14:48:20,160.0
559,50,755,579.0,3,debit,2017-03-07 22:45:06,193.0
560,65,807,462.0,3,debit,2017-03-30 08:25:56,154.0
561,50,762,386.0,2,credit_card,2017-03-18 10:22:49,193.0
562,45,927,142.0,1,credit_card,2017-03-02 10:02:00,142.0
563,59,883,356.0,2,credit_card,2017-03-14 03:14:41,178.0
564,74,987,459.0,3,cash,2017-03-30 16:38:23,153.0
565,45,725,710.0,5,debit,2017-03-03 00:35:20,142.0
566,17,903,352.0,2,cash,2017-03-08 20:01:57,176.0
567,60,705,354.0,2,cash,2017-03-07 05:05:34,177.0
568,82,980,531.0,3,credit_card,2017-03-17 23:48:18,177.0
569,19,705,326.0,2,credit_card,2017-03-05 14:35:56,163.0
570,30,957,612.0,4,credit_card,2017-03-30 19:19:31,153.0
571,93,936,114.0,1,cash,2017-03-17 08:33:41,114.0
572,28,762,328.0,2,debit,2017-03-02 10:57:34,164.0
573,57,727,588.0,4,debit,2017-03-13 01:45:25,147.0
574,58,811,138.0,1,cash,2017-03-13 17:17:07,138.0
575,83,776,129.0,1,debit,2017-03-22 19:19:52,129.0
576,88,903,352.0,2,debit,2017-03-18 02:37:21,176.0
577,51,980,561.0,3,cash,2017-03-21 06:52:38,187.0
578,96,902,306.0,2,debit,2017-03-11 21:45:49,153.0
579,17,827,176.0,1,credit_card,2017-03-27 06:11:59,176.0
580,92,932,180.0,2,debit,2017-03-10 16:21:43,90.0
581,87,841,149.0,1,credit_card,2017-03-22 08:21:43,149.0
582,90,799,534.0,3,credit_card,2017-03-22 04:13:18,178.0
583,63,879,272.0,2,cash,2017-03-21 11:49:07,136.0
584,96,893,459.0,3,cash,2017-03-20 15:55:05,153.0
585,13,906,160.0,1,cash,2017-03-10 07:06:51,160.0
586,97,886,486.0,3,debit,2017-03-05 17:49:20,162.0
587,89,958,588.0,3,cash,2017-03-11 12:39:34,196.0
588,15,784,459.0,3,credit_card,2017-03-30 00:36:02,153.0
589,1,725,316.0,2,credit_card,2017-03-09 06:58:46,158.0
590,5,826,426.0,3,debit,2017-03-04 20:27:18,142.0
591,92,967,90.0,1,debit,2017-03-28 22:56:23,90.0
592,39,774,536.0,4,cash,2017-03-27 09:43:31,134.0
593,20,722,381.0,3,credit_card,2017-03-15 21:51:09,127.0
594,64,989,266.0,2,credit_card,2017-03-07 07:45:12,133.0
595,93,772,456.0,4,debit,2017-03-27 10:58:26,114.0
596,88,817,176.0,1,debit,2017-03-16 05:59:10,176.0
597,36,808,130.0,1,debit,2017-03-30 08:45:32,130.0
598,80,917,290.0,2,debit,2017-03-07 10:31:47,145.0
599,2,747,188.0,2,cash,2017-03-26 23:47:45,94.0
600,77,853,468.0,3,debit,2017-03-09 09:24:37,156.0
601,30,884,306.0,2,cash,2017-03-10 13:27:39,153.0
602,10,891,444.0,3,credit_card,2017-03-20 07:19:17,148.0
603,65,862,308.0,2,cash,2017-03-11 23:58:27,154.0
604,2,899,188.0,2,debit,2017-03-19 07:51:12,94.0
605,86,712,260.0,2,debit,2017-03-13 19:32:10,130.0
606,1,744,316.0,2,cash,2017-03-20 19:08:23,158.0
607,46,718,332.0,2,credit_card,2017-03-26 00:24:52,166.0
608,3,898,148.0,1,debit,2017-03-29 19:57:05,148.0
609,69,884,393.0,3,credit_card,2017-03-01 17:19:35,131.0
610,52,799,146.0,1,debit,2017-03-29 11:55:19,146.0
611,70,944,173.0,1,credit_card,2017-03-14 06:43:25,173.0
612,86,838,130.0,1,debit,2017-03-09 10:46:09,130.0
613,49,879,129.0,1,cash,2017-03-07 03:37:36,129.0
614,35,751,656.0,4,debit,2017-03-11 08:59:08,164.0
615,3,806,444.0,3,cash,2017-03-26 05:04:00,148.0
616,7,710,112.0,1,cash,2017-03-03 07:33:01,112.0
617,27,968,338.0,2,cash,2017-03-21 14:22:42,169.0
618,78,760,306.0,2,cash,2017-03-18 11:18:42,153.0
619,29,718,326.0,2,cash,2017-03-08 18:56:18,163.0
620,90,849,178.0,1,debit,2017-03-28 08:00:13,178.0
621,38,803,380.0,2,debit,2017-03-02 03:35:47,190.0
622,61,859,158.0,1,debit,2017-03-15 17:18:08,158.0
623,19,851,489.0,3,credit_card,2017-03-04 05:11:30,163.0
624,41,897,118.0,1,cash,2017-03-05 23:39:55,118.0
625,33,896,519.0,3,cash,2017-03-22 20:12:24,173.0
626,3,983,148.0,1,debit,2017-03-20 22:35:49,148.0
627,73,836,495.0,3,cash,2017-03-23 23:50:46,165.0
628,3,768,148.0,1,debit,2017-03-25 09:45:57,148.0
629,39,880,268.0,2,credit_card,2017-03-10 10:27:42,134.0
630,71,974,328.0,2,cash,2017-03-15 23:08:00,164.0
631,33,969,173.0,1,credit_card,2017-03-17 04:07:58,173.0
632,18,866,156.0,1,credit_card,2017-03-21 07:38:08,156.0
633,44,824,144.0,1,credit_card,2017-03-07 15:02:03,144.0
634,50,721,579.0,3,debit,2017-03-08 11:19:13,193.0
635,20,800,127.0,1,debit,2017-03-27 14:04:09,127.0
636,23,904,312.0,2,cash,2017-03-20 02:39:45,156.0
637,90,700,178.0,1,credit_card,2017-03-19 23:26:29,178.0
638,31,856,129.0,1,debit,2017-03-06 22:29:51,129.0
639,99,756,195.0,1,debit,2017-03-20 14:32:03,195.0
640,83,792,516.0,4,debit,2017-03-05 22:37:24,129.0
641,18,739,468.0,3,cash,2017-03-20 10:10:37,156.0
642,16,947,312.0,2,debit,2017-03-08 06:42:47,156.0
643,64,863,266.0,2,cash,2017-03-22 23:58:02,133.0
644,68,834,272.0,2,debit,2017-03-11 17:00:15,136.0
645,64,710,399.0,3,debit,2017-03-20 03:55:19,133.0
646,43,929,362.0,2,debit,2017-03-15 09:32:45,181.0
647,39,857,268.0,2,debit,2017-03-24 03:04:53,134.0
648,70,703,346.0,2,cash,2017-03-10 14:55:53,173.0
649,69,807,131.0,1,debit,2017-03-23 09:03:24,131.0
650,100,851,222.0,2,debit,2017-03-07 06:02:56,111.0
651,49,857,129.0,1,debit,2017-03-10 04:04:46,129.0
652,51,987,748.0,4,credit_card,2017-03-17 10:33:12,187.0
653,73,776,495.0,3,cash,2017-03-27 04:02:11,165.0
654,88,920,352.0,2,cash,2017-03-16 12:36:14,176.0
655,47,755,145.0,1,debit,2017-03-17 04:29:08,145.0
656,2,831,94.0,1,credit_card,2017-03-06 07:08:16,94.0
657,62,966,320.0,2,credit_card,2017-03-25 00:37:36,160.0
658,69,816,262.0,2,cash,2017-03-22 09:59:25,131.0
659,70,904,173.0,1,debit,2017-03-12 08:17:28,173.0
660,70,792,346.0,2,cash,2017-03-16 22:25:56,173.0
661,25,857,260.0,2,cash,2017-03-29 07:40:06,130.0
662,25,731,130.0,1,credit_card,2017-03-07 09:52:45,130.0
663,26,725,352.0,2,credit_card,2017-03-09 21:30:46,176.0
664,47,921,290.0,2,debit,2017-03-06 07:46:05,145.0
665,3,858,444.0,3,debit,2017-03-26 07:35:12,148.0
666,79,814,181.0,1,cash,2017-03-07 06:19:52,181.0
667,47,864,435.0,3,debit,2017-03-12 00:12:03,145.0
668,31,867,387.0,3,cash,2017-03-18 03:34:18,129.0
669,16,975,156.0,1,debit,2017-03-01 17:00:07,156.0
670,33,775,519.0,3,cash,2017-03-17 00:47:49,173.0
671,57,917,147.0,1,cash,2017-03-17 04:31:04,147.0
672,45,778,426.0,3,credit_card,2017-03-19 03:39:25,142.0
673,19,863,489.0,3,cash,2017-03-02 16:50:55,163.0
674,63,883,272.0,2,debit,2017-03-25 16:36:31,136.0
675,54,771,133.0,1,credit_card,2017-03-19 07:16:45,133.0
676,33,779,692.0,4,cash,2017-03-04 23:12:53,173.0
677,18,789,624.0,4,credit_card,2017-03-09 10:01:27,156.0
678,98,707,133.0,1,credit_card,2017-03-26 18:52:20,133.0
679,2,888,94.0,1,debit,2017-03-16 08:49:47,94.0
680,63,936,136.0,1,credit_card,2017-03-15 11:03:48,136.0
681,20,897,254.0,2,credit_card,2017-03-02 01:10:10,127.0
682,81,731,531.0,3,credit_card,2017-03-25 09:48:28,177.0
683,6,847,187.0,1,cash,2017-03-01 09:06:32,187.0
684,86,974,130.0,1,cash,2017-03-26 22:51:16,130.0
685,72,724,160.0,1,credit_card,2017-03-27 18:28:43,160.0
686,3,990,444.0,3,cash,2017-03-16 09:31:30,148.0
687,64,754,266.0,2,cash,2017-03-03 20:57:27,133.0
688,12,768,201.0,1,cash,2017-03-10 13:59:06,201.0
689,32,984,303.0,3,debit,2017-03-21 12:21:09,101.0
690,30,979,306.0,2,cash,2017-03-02 12:43:39,153.0
691,45,881,142.0,1,credit_card,2017-03-12 14:44:58,142.0
692,78,878,918.0,6,debit,2017-03-27 22:51:43,153.0
693,24,852,280.0,2,credit_card,2017-03-10 14:50:56,140.0
694,65,918,308.0,2,debit,2017-03-15 14:57:05,154.0
695,14,941,348.0,3,cash,2017-03-29 07:19:05,116.0
696,7,876,112.0,1,debit,2017-03-09 06:49:31,112.0
697,71,815,164.0,1,credit_card,2017-03-12 11:13:45,164.0
698,98,761,266.0,2,credit_card,2017-03-02 19:17:20,133.0
699,40,734,483.0,3,cash,2017-03-01 07:05:33,161.0
700,17,736,704.0,4,credit_card,2017-03-08 21:50:21,176.0
701,85,866,172.0,1,credit_card,2017-03-23 05:51:18,172.0
702,6,825,187.0,1,credit_card,2017-03-21 08:05:24,187.0
703,60,958,177.0,1,credit_card,2017-03-30 20:46:29,177.0
704,19,968,163.0,1,cash,2017-03-20 22:10:31,163.0
705,5,772,142.0,1,cash,2017-03-09 06:43:01,142.0
706,23,960,156.0,1,debit,2017-03-08 14:38:13,156.0
707,56,705,351.0,3,credit_card,2017-03-25 18:47:24,117.0
708,1,800,316.0,2,credit_card,2017-03-13 19:55:45,158.0
709,26,829,176.0,1,debit,2017-03-07 16:42:39,176.0
710,8,795,660.0,5,credit_card,2017-03-21 10:56:36,132.0
711,95,992,336.0,2,credit_card,2017-03-24 09:32:42,168.0
712,77,908,156.0,1,debit,2017-03-02 03:08:19,156.0
713,65,991,308.0,2,cash,2017-03-10 09:32:53,154.0
714,56,907,468.0,4,cash,2017-03-09 03:49:48,117.0
715,9,803,354.0,3,cash,2017-03-11 11:44:07,118.0
716,74,994,153.0,1,credit_card,2017-03-09 16:55:26,153.0
717,53,815,112.0,1,credit_card,2017-03-29 13:58:16,112.0
718,29,724,326.0,2,credit_card,2017-03-25 22:45:08,163.0
719,60,727,177.0,1,credit_card,2017-03-01 11:08:20,177.0
720,10,872,148.0,1,debit,2017-03-19 21:12:06,148.0
721,95,768,504.0,3,cash,2017-03-04 15:50:52,168.0
722,95,958,168.0,1,credit_card,2017-03-10 09:42:00,168.0
723,19,933,326.0,2,debit,2017-03-10 14:05:42,163.0
724,75,816,512.0,4,cash,2017-03-19 03:39:01,128.0
725,86,806,130.0,1,cash,2017-03-08 04:13:37,130.0
726,52,812,146.0,1,credit_card,2017-03-27 20:59:56,146.0
727,81,883,177.0,1,cash,2017-03-07 15:30:37,177.0
728,7,775,112.0,1,debit,2017-03-08 11:03:56,112.0
729,1,847,316.0,2,debit,2017-03-20 22:34:02,158.0
730,50,942,193.0,1,cash,2017-03-05 15:15:27,193.0
731,6,710,374.0,2,debit,2017-03-07 16:21:28,187.0
732,43,839,181.0,1,cash,2017-03-11 22:11:43,181.0
733,3,953,296.0,2,credit_card,2017-03-25 07:24:21,148.0
734,91,774,320.0,2,cash,2017-03-10 20:22:23,160.0
735,89,837,392.0,2,credit_card,2017-03-18 09:52:14,196.0
736,13,912,160.0,1,cash,2017-03-19 18:49:46,160.0
737,31,727,129.0,1,debit,2017-03-12 22:24:46,129.0
738,50,873,772.0,4,debit,2017-03-02 21:26:04,193.0
739,76,744,465.0,3,debit,2017-03-04 05:19:55,155.0
740,93,993,114.0,1,debit,2017-03-23 04:13:12,114.0
741,23,921,312.0,2,debit,2017-03-13 18:54:21,156.0
742,96,933,306.0,2,cash,2017-03-05 13:49:02,153.0
743,12,727,804.0,4,cash,2017-03-14 16:38:01,201.0
744,27,767,507.0,3,cash,2017-03-08 19:58:44,169.0
745,60,745,531.0,3,debit,2017-03-08 07:33:34,177.0
746,68,996,136.0,1,credit_card,2017-03-19 10:20:19,136.0
747,79,961,362.0,2,credit_card,2017-03-12 04:50:00,181.0
748,23,786,312.0,2,credit_card,2017-03-04 11:23:21,156.0
749,82,798,354.0,2,cash,2017-03-08 00:23:12,177.0
750,24,782,420.0,3,credit_card,2017-03-02 10:43:39,140.0
751,72,704,320.0,2,credit_card,2017-03-17 22:02:12,160.0
752,4,966,128.0,1,cash,2017-03-08 22:47:21,128.0
753,33,727,173.0,1,credit_card,2017-03-16 20:47:30,173.0
754,59,994,534.0,3,credit_card,2017-03-23 22:02:17,178.0
755,79,833,543.0,3,cash,2017-03-05 04:07:27,181.0
756,4,843,256.0,2,credit_card,2017-03-21 16:30:06,128.0
757,12,901,201.0,1,cash,2017-03-07 19:56:10,201.0
758,71,949,164.0,1,debit,2017-03-05 22:17:06,164.0
759,74,755,153.0,1,debit,2017-03-02 21:31:59,153.0
760,86,868,130.0,1,debit,2017-03-17 10:22:01,130.0
761,100,990,333.0,3,debit,2017-03-18 21:52:04,111.0
762,30,720,306.0,2,debit,2017-03-24 12:13:35,153.0
763,20,988,127.0,1,cash,2017-03-13 22:53:16,127.0
764,37,786,142.0,1,credit_card,2017-03-10 01:36:09,142.0
765,95,703,168.0,1,credit_card,2017-03-07 05:45:26,168.0
766,10,907,148.0,1,debit,2017-03-28 10:52:30,148.0
767,3,734,296.0,2,debit,2017-03-06 14:13:26,148.0
768,91,778,320.0,2,debit,2017-03-26 02:41:42,160.0
769,17,820,176.0,1,cash,2017-03-07 01:23:09,176.0
770,61,756,632.0,4,credit_card,2017-03-05 09:56:39,158.0
771,25,778,130.0,1,debit,2017-03-20 07:32:05,130.0
772,19,818,815.0,5,debit,2017-03-07 08:48:16,163.0
773,86,876,390.0,3,debit,2017-03-30 15:15:07,130.0
774,53,929,224.0,2,credit_card,2017-03-27 05:35:20,112.0
775,22,994,292.0,2,cash,2017-03-20 03:59:11,146.0
776,96,981,459.0,3,credit_card,2017-03-06 13:38:46,153.0
777,11,715,184.0,1,credit_card,2017-03-09 22:48:01,184.0
778,99,874,195.0,1,debit,2017-03-24 23:58:56,195.0
779,54,932,399.0,3,credit_card,2017-03-02 02:15:39,133.0
780,74,956,459.0,3,debit,2017-03-20 18:17:02,153.0
781,63,911,136.0,1,debit,2017-03-17 22:17:34,136.0
782,77,727,312.0,2,credit_card,2017-03-21 16:52:31,156.0
783,68,906,408.0,3,debit,2017-03-22 20:11:43,136.0
784,2,860,94.0,1,debit,2017-03-21 13:41:35,94.0
785,77,900,156.0,1,cash,2017-03-16 09:14:17,156.0
786,53,841,224.0,2,cash,2017-03-03 09:08:33,112.0
787,79,898,181.0,1,debit,2017-03-04 04:45:11,181.0
788,95,968,336.0,2,debit,2017-03-29 04:25:17,168.0
789,87,945,149.0,1,debit,2017-03-21 05:55:34,149.0
790,49,922,645.0,5,credit_card,2017-03-11 07:41:02,129.0
791,11,879,368.0,2,credit_card,2017-03-27 10:21:37,184.0
792,51,890,187.0,1,debit,2017-03-07 00:26:53,187.0
793,81,924,354.0,2,debit,2017-03-07 03:42:06,177.0
794,70,909,346.0,2,debit,2017-03-08 16:22:16,173.0
795,48,806,351.0,3,credit_card,2017-03-08 15:03:28,117.0
796,21,989,284.0,2,debit,2017-03-27 00:58:45,142.0
797,41,908,236.0,2,debit,2017-03-20 16:27:58,118.0
798,13,929,320.0,2,debit,2017-03-06 01:00:20,160.0
799,3,819,296.0,2,debit,2017-03-28 21:44:00,148.0
800,82,983,177.0,1,cash,2017-03-04 09:38:58,177.0
801,45,853,426.0,3,credit_card,2017-03-04 04:05:45,142.0
802,30,815,153.0,1,cash,2017-03-27 23:54:47,153.0
803,73,863,330.0,2,debit,2017-03-21 10:34:26,165.0
804,3,923,148.0,1,cash,2017-03-07 01:14:05,148.0
805,23,756,156.0,1,credit_card,2017-03-20 10:04:50,156.0
806,45,865,426.0,3,cash,2017-03-15 01:57:43,142.0
807,31,793,387.0,3,credit_card,2017-03-03 16:13:07,129.0
808,21,856,426.0,3,credit_card,2017-03-11 14:06:36,142.0
809,85,841,344.0,2,debit,2017-03-19 11:30:37,172.0
810,24,930,420.0,3,debit,2017-03-23 03:36:14,140.0
811,5,759,142.0,1,cash,2017-03-14 09:38:21,142.0
812,63,796,408.0,3,credit_card,2017-03-06 23:19:29,136.0
813,29,758,163.0,1,credit_card,2017-03-21 23:27:19,163.0
814,26,875,704.0,4,cash,2017-03-06 14:10:02,176.0
815,71,858,164.0,1,credit_card,2017-03-21 19:05:26,164.0
816,13,756,160.0,1,debit,2017-03-22 10:23:22,160.0
817,13,989,640.0,4,debit,2017-03-20 13:38:14,160.0
818,36,749,260.0,2,credit_card,2017-03-19 02:17:47,130.0
819,60,878,354.0,2,debit,2017-03-27 12:42:01,177.0
820,36,799,260.0,2,cash,2017-03-14 08:22:14,130.0
821,87,866,447.0,3,credit_card,2017-03-01 09:52:51,149.0
822,91,811,320.0,2,debit,2017-03-07 02:36:29,160.0
823,11,929,368.0,2,credit_card,2017-03-16 17:43:26,184.0
824,24,723,280.0,2,credit_card,2017-03-20 02:59:05,140.0
825,11,793,184.0,1,debit,2017-03-15 10:29:11,184.0
826,2,977,376.0,4,debit,2017-03-29 12:17:01,94.0
827,44,783,576.0,4,debit,2017-03-06 02:06:18,144.0
828,28,714,328.0,2,credit_card,2017-03-18 03:51:50,164.0
829,60,980,531.0,3,debit,2017-03-10 04:51:04,177.0
830,50,816,386.0,2,cash,2017-03-11 03:58:08,193.0
831,88,871,528.0,3,credit_card,2017-03-03 23:30:54,176.0
832,18,817,156.0,1,debit,2017-03-10 23:41:34,156.0
833,55,780,171.0,1,debit,2017-03-05 12:54:04,171.0
834,16,736,156.0,1,credit_card,2017-03-26 03:45:23,156.0
835,42,792,352.0,1,cash,2017-03-25 21:31:25,352.0
836,42,819,704.0,2,cash,2017-03-09 14:15:15,352.0
837,45,761,142.0,1,cash,2017-03-02 12:37:25,142.0
838,49,925,645.0,5,credit_card,2017-03-27 15:17:14,129.0
839,93,868,228.0,2,credit_card,2017-03-12 03:22:13,114.0
